2023-06-05 09:26:35.609 [main] WARN  [com.alibaba.nacos.client.logging.NacosLogging] - Load Logback Configuration of Nacos fail, message: org/slf4j/impl/StaticLoggerBinder
2023-06-05 11:14:47.942 [main] WARN  [c.alibaba.nacos.client.config.NacosConfigService] - [fixed-localhost_8848-673a59f6-c302-4714-9d91-538c78b9b2a1] [get-config] get from server error, dataId=auth.yml, group=DEFAULT_GROUP, tenant=673a59f6-c302-4714-9d91-538c78b9b2a1, msg=ErrCode:500, ErrMsg:[NACOS HTTP-GET] The maximum number of tolerable server reconnection errors has been reached
2023-06-05 11:14:47.943 [main] WARN  [c.alibaba.nacos.client.config.NacosConfigService] - [fixed-localhost_8848-673a59f6-c302-4714-9d91-538c78b9b2a1] [get-config] get snapshot ok, dataId=auth.yml, group=DEFAULT_GROUP, tenant=673a59f6-c302-4714-9d91-538c78b9b2a1, config=
2023-06-05 11:14:47.945 [main] WARN  [c.a.cloud.nacos.client.NacosPropertySourceBuilder] - Ignore the empty nacos configuration and get it based on dataId[auth.yml] & group[DEFAULT_GROUP]
2023-06-05 11:14:48.556 [main] WARN  [c.alibaba.nacos.client.config.NacosConfigService] - [fixed-localhost_8848-673a59f6-c302-4714-9d91-538c78b9b2a1] [get-config] get from server error, dataId=auth, group=DEFAULT_GROUP, tenant=673a59f6-c302-4714-9d91-538c78b9b2a1, msg=ErrCode:500, ErrMsg:[NACOS HTTP-GET] The maximum number of tolerable server reconnection errors has been reached
2023-06-05 11:14:48.556 [main] WARN  [c.alibaba.nacos.client.config.NacosConfigService] - [fixed-localhost_8848-673a59f6-c302-4714-9d91-538c78b9b2a1] [get-config] get snapshot ok, dataId=auth, group=DEFAULT_GROUP, tenant=673a59f6-c302-4714-9d91-538c78b9b2a1, config=
2023-06-05 11:14:48.733 [main] WARN  [c.alibaba.nacos.client.config.NacosConfigService] - [fixed-localhost_8848-673a59f6-c302-4714-9d91-538c78b9b2a1] [get-config] get from server error, dataId=auth.yml, group=DEFAULT_GROUP, tenant=673a59f6-c302-4714-9d91-538c78b9b2a1, msg=ErrCode:500, ErrMsg:[NACOS HTTP-GET] The maximum number of tolerable server reconnection errors has been reached
2023-06-05 11:14:48.733 [main] WARN  [c.alibaba.nacos.client.config.NacosConfigService] - [fixed-localhost_8848-673a59f6-c302-4714-9d91-538c78b9b2a1] [get-config] get snapshot ok, dataId=auth.yml, group=DEFAULT_GROUP, tenant=673a59f6-c302-4714-9d91-538c78b9b2a1, config=
2023-06-05 11:14:48.734 [main] WARN  [c.a.cloud.nacos.client.NacosPropertySourceBuilder] - Ignore the empty nacos configuration and get it based on dataId[auth.yml] & group[DEFAULT_GROUP]
2023-06-05 11:50:04.486 [Thread-1] WARN  [c.alibaba.nacos.common.http.HttpClientBeanHolder] - [HttpClientBeanHolder] Start destroying common HttpClient
2023-06-05 11:50:04.488 [Thread-1] WARN  [c.alibaba.nacos.common.http.HttpClientBeanHolder] - [HttpClientBeanHolder] Destruction of the end
2023-06-05 11:50:20.974 [main] WARN  [com.alibaba.nacos.client.logging.NacosLogging] - Load Logback Configuration of Nacos fail, message: org/slf4j/impl/StaticLoggerBinder
2023-06-05 11:50:21.831 [main] WARN  [c.alibaba.nacos.client.config.NacosConfigService] - [fixed-localhost_8848-673a59f6-c302-4714-9d91-538c78b9b2a1] [get-config] get from server error, dataId=auth.yml, group=DEFAULT_GROUP, tenant=673a59f6-c302-4714-9d91-538c78b9b2a1, msg=ErrCode:500, ErrMsg:[NACOS HTTP-GET] The maximum number of tolerable server reconnection errors has been reached
2023-06-05 11:50:21.832 [main] WARN  [c.alibaba.nacos.client.config.NacosConfigService] - [fixed-localhost_8848-673a59f6-c302-4714-9d91-538c78b9b2a1] [get-config] get snapshot ok, dataId=auth.yml, group=DEFAULT_GROUP, tenant=673a59f6-c302-4714-9d91-538c78b9b2a1, config=
2023-06-05 11:50:21.833 [main] WARN  [c.a.cloud.nacos.client.NacosPropertySourceBuilder] - Ignore the empty nacos configuration and get it based on dataId[auth.yml] & group[DEFAULT_GROUP]
2023-06-05 11:50:22.440 [main] WARN  [c.alibaba.nacos.client.config.NacosConfigService] - [fixed-localhost_8848-673a59f6-c302-4714-9d91-538c78b9b2a1] [get-config] get from server error, dataId=auth, group=DEFAULT_GROUP, tenant=673a59f6-c302-4714-9d91-538c78b9b2a1, msg=ErrCode:500, ErrMsg:[NACOS HTTP-GET] The maximum number of tolerable server reconnection errors has been reached
2023-06-05 11:50:22.441 [main] WARN  [c.alibaba.nacos.client.config.NacosConfigService] - [fixed-localhost_8848-673a59f6-c302-4714-9d91-538c78b9b2a1] [get-config] get snapshot ok, dataId=auth, group=DEFAULT_GROUP, tenant=673a59f6-c302-4714-9d91-538c78b9b2a1, config=
2023-06-05 11:50:22.623 [main] WARN  [c.alibaba.nacos.client.config.NacosConfigService] - [fixed-localhost_8848-673a59f6-c302-4714-9d91-538c78b9b2a1] [get-config] get from server error, dataId=auth.yml, group=DEFAULT_GROUP, tenant=673a59f6-c302-4714-9d91-538c78b9b2a1, msg=ErrCode:500, ErrMsg:[NACOS HTTP-GET] The maximum number of tolerable server reconnection errors has been reached
2023-06-05 11:50:22.624 [main] WARN  [c.alibaba.nacos.client.config.NacosConfigService] - [fixed-localhost_8848-673a59f6-c302-4714-9d91-538c78b9b2a1] [get-config] get snapshot ok, dataId=auth.yml, group=DEFAULT_GROUP, tenant=673a59f6-c302-4714-9d91-538c78b9b2a1, config=
2023-06-05 11:50:22.624 [main] WARN  [c.a.cloud.nacos.client.NacosPropertySourceBuilder] - Ignore the empty nacos configuration and get it based on dataId[auth.yml] & group[DEFAULT_GROUP]
2023-06-05 11:52:03.710 [Thread-1] WARN  [c.alibaba.nacos.common.http.HttpClientBeanHolder] - [HttpClientBeanHolder] Start destroying common HttpClient
2023-06-05 11:52:03.711 [Thread-1] WARN  [c.alibaba.nacos.common.http.HttpClientBeanHolder] - [HttpClientBeanHolder] Destruction of the end
2023-06-05 13:07:38.343 [main] WARN  [com.alibaba.nacos.client.logging.NacosLogging] - Load Logback Configuration of Nacos fail, message: org/slf4j/impl/StaticLoggerBinder
2023-06-05 13:07:39.229 [main] WARN  [c.alibaba.nacos.client.config.NacosConfigService] - [fixed-localhost_8848-673a59f6-c302-4714-9d91-538c78b9b2a1] [get-config] get from server error, dataId=auth.yml, group=DEFAULT_GROUP, tenant=673a59f6-c302-4714-9d91-538c78b9b2a1, msg=ErrCode:500, ErrMsg:[NACOS HTTP-GET] The maximum number of tolerable server reconnection errors has been reached
2023-06-05 13:07:39.230 [main] WARN  [c.alibaba.nacos.client.config.NacosConfigService] - [fixed-localhost_8848-673a59f6-c302-4714-9d91-538c78b9b2a1] [get-config] get snapshot ok, dataId=auth.yml, group=DEFAULT_GROUP, tenant=673a59f6-c302-4714-9d91-538c78b9b2a1, config=
2023-06-05 13:07:39.231 [main] WARN  [c.a.cloud.nacos.client.NacosPropertySourceBuilder] - Ignore the empty nacos configuration and get it based on dataId[auth.yml] & group[DEFAULT_GROUP]
2023-06-05 13:07:39.840 [main] WARN  [c.alibaba.nacos.client.config.NacosConfigService] - [fixed-localhost_8848-673a59f6-c302-4714-9d91-538c78b9b2a1] [get-config] get from server error, dataId=auth, group=DEFAULT_GROUP, tenant=673a59f6-c302-4714-9d91-538c78b9b2a1, msg=ErrCode:500, ErrMsg:[NACOS HTTP-GET] The maximum number of tolerable server reconnection errors has been reached
2023-06-05 13:07:39.840 [main] WARN  [c.alibaba.nacos.client.config.NacosConfigService] - [fixed-localhost_8848-673a59f6-c302-4714-9d91-538c78b9b2a1] [get-config] get snapshot ok, dataId=auth, group=DEFAULT_GROUP, tenant=673a59f6-c302-4714-9d91-538c78b9b2a1, config=
2023-06-05 13:07:40.014 [main] WARN  [c.alibaba.nacos.client.config.NacosConfigService] - [fixed-localhost_8848-673a59f6-c302-4714-9d91-538c78b9b2a1] [get-config] get from server error, dataId=auth.yml, group=DEFAULT_GROUP, tenant=673a59f6-c302-4714-9d91-538c78b9b2a1, msg=ErrCode:500, ErrMsg:[NACOS HTTP-GET] The maximum number of tolerable server reconnection errors has been reached
2023-06-05 13:07:40.014 [main] WARN  [c.alibaba.nacos.client.config.NacosConfigService] - [fixed-localhost_8848-673a59f6-c302-4714-9d91-538c78b9b2a1] [get-config] get snapshot ok, dataId=auth.yml, group=DEFAULT_GROUP, tenant=673a59f6-c302-4714-9d91-538c78b9b2a1, config=
2023-06-05 13:07:40.015 [main] WARN  [c.a.cloud.nacos.client.NacosPropertySourceBuilder] - Ignore the empty nacos configuration and get it based on dataId[auth.yml] & group[DEFAULT_GROUP]
2023-06-05 13:19:53.687 [Thread-1] WARN  [c.alibaba.nacos.common.http.HttpClientBeanHolder] - [HttpClientBeanHolder] Start destroying common HttpClient
2023-06-05 13:19:53.688 [Thread-1] WARN  [c.alibaba.nacos.common.http.HttpClientBeanHolder] - [HttpClientBeanHolder] Destruction of the end
2023-06-05 13:20:05.528 [main] WARN  [com.alibaba.nacos.client.logging.NacosLogging] - Load Logback Configuration of Nacos fail, message: org/slf4j/impl/StaticLoggerBinder
2023-06-05 13:20:06.553 [main] WARN  [c.alibaba.nacos.client.config.NacosConfigService] - [fixed-localhost_8848-673a59f6-c302-4714-9d91-538c78b9b2a1] [get-config] get from server error, dataId=auth.yml, group=DEFAULT_GROUP, tenant=673a59f6-c302-4714-9d91-538c78b9b2a1, msg=ErrCode:500, ErrMsg:[NACOS HTTP-GET] The maximum number of tolerable server reconnection errors has been reached
2023-06-05 13:20:06.554 [main] WARN  [c.alibaba.nacos.client.config.NacosConfigService] - [fixed-localhost_8848-673a59f6-c302-4714-9d91-538c78b9b2a1] [get-config] get snapshot ok, dataId=auth.yml, group=DEFAULT_GROUP, tenant=673a59f6-c302-4714-9d91-538c78b9b2a1, config=
2023-06-05 13:20:06.555 [main] WARN  [c.a.cloud.nacos.client.NacosPropertySourceBuilder] - Ignore the empty nacos configuration and get it based on dataId[auth.yml] & group[DEFAULT_GROUP]
2023-06-05 13:20:07.346 [main] WARN  [c.a.cloud.nacos.client.NacosPropertySourceBuilder] - Ignore the empty nacos configuration and get it based on dataId[auth] & group[DEFAULT_GROUP]
2023-06-05 13:20:07.366 [main] WARN  [c.a.cloud.nacos.client.NacosPropertySourceBuilder] - Ignore the empty nacos configuration and get it based on dataId[auth.yml] & group[DEFAULT_GROUP]
2023-06-05 13:31:45.367 [main] WARN  [com.alibaba.nacos.client.logging.NacosLogging] - Load Logback Configuration of Nacos fail, message: org/slf4j/impl/StaticLoggerBinder
2023-06-05 13:31:45.676 [main] WARN  [c.a.cloud.nacos.client.NacosPropertySourceBuilder] - Ignore the empty nacos configuration and get it based on dataId[auth.yml] & group[DEFAULT_GROUP]
2023-06-05 13:31:45.846 [main] WARN  [c.a.cloud.nacos.client.NacosPropertySourceBuilder] - Ignore the empty nacos configuration and get it based on dataId[auth.yml] & group[DEFAULT_GROUP]
2023-06-05 13:34:48.806 [Thread-1] WARN  [c.alibaba.nacos.common.http.HttpClientBeanHolder] - [HttpClientBeanHolder] Start destroying common HttpClient
2023-06-05 13:34:48.807 [Thread-1] WARN  [c.alibaba.nacos.common.http.HttpClientBeanHolder] - [HttpClientBeanHolder] Destruction of the end
2023-06-05 13:34:57.026 [main] WARN  [com.alibaba.nacos.client.logging.NacosLogging] - Load Logback Configuration of Nacos fail, message: org/slf4j/impl/StaticLoggerBinder
2023-06-05 13:34:57.305 [main] WARN  [c.a.cloud.nacos.client.NacosPropertySourceBuilder] - Ignore the empty nacos configuration and get it based on dataId[auth.yml] & group[DEFAULT_GROUP]
